-1.659451295137301940e-01,5.165410191448476240e-01
6.831010996013603398e-01,-5.947896500159847999e-02
4.254324763850513003e-02,-1.480297819626054737e-02
-4.370581261973339841e-03,3.072170090150118035e-02
2.568637019649009923e-01,-6.883721152389944420e-01
-5.856494766182950701e-02,-3.847026936468862790e-02
6.465007816107638527e-01,-5.500737292115369659e-01
5.520100251672471758e-02,-1.882705413042753684e-01
-4.000088587252512706e-01,8.395013922089744618e-01
-6.998810357033248275e-01,-1.993845068369234086e-01
-5.130731380873525538e-01,-7.466066335952262767e-01
-9.655467842401678491e-02,4.399658881589518789e-02
6.970765575192341412e-01,2.089782731790452430e-01
5.055367571784563641e-01,3.205508842378952949e-01
2.923377107032965050e-01,-8.065102399779114917e-01
-3.769359715368714170e-01,-3.107093122957903519e-01
-6.727602120535541852e-01,3.508682816539406280e-01
-6.882804338724627380e-01,3.217218315541273688e-01
1.899108002566473885e-01,9.328163842745319512e-01
-3.915283832989620572e-01,1.051621025047626556e-01
7.744777889029463326e-03,-2.061523391543310102e-02
-6.152309658351606814e-01,-3.961340504181056210e-01
1.141780470582124951e-01,-1.465821605581039619e-02
-3.765748803342084394e-01,3.064106984397805822e-01
-4.296383547846648332e-01,2.938579527269597480e-01
-1.675916263569407483e-01,7.851148877476923360e-01
7.824727277222692789e-02,2.951079357646527179e-01
4.812400490846392431e-01,-7.779502306624305752e-02
4.510568250397438139e-01,-1.740804968581769752e-01
-4.161724567150975607e-01,-1.425195189476044511e-02
-3.600225043609625031e-01,-2.011660862707391750e-01
1.180143989168019880e-01,-1.618536956701378121e-02
-6.677401059848335763e-01,-2.576279033447705369e-01
-1.286188220908153768e-01,-9.118950275079956702e-01
-6.462956854847844157e-02,-2.469377739525952797e-01
-9.146972690648086379e-01,-2.708450705288237281e-01
-2.019022749829018082e-01,-1.610366396672444356e-01
-3.834051839472406575e-01,-2.383461305328969382e-01
2.189064312480355420e-02,2.382356256636534997e-01
-3.439952188110493858e-01,-1.477276603190561810e-01
5.819403487789446272e-01,7.810062307316733010e-01
-6.572342387331119029e-02,-1.827342787029885007e-01
-2.388049624942407412e-01,-1.770815429919274653e-01
-3.171935782585058594e-01,2.476205309960991252e-01
1.698395129033159201e-01,8.806693951307988932e-01
-3.110777448746227525e-01,-8.187729762181039650e-01
-1.796660123292106725e-01,5.499757227403118121e-01
-3.737407576161649869e-01,3.779465770565338945e-01
-7.179783949070614457e-02,-1.739536272057002064e-01
-9.721372003190714706e-01,2.120478809629740002e-01
9.990005374179437153e-03,-6.325290699774823062e-04
-3.445661831786174800e-01,8.271126803290310137e-02
2.345634923586017162e-01,2.092210702472716288e-01
4.244059674088790368e-02,7.142544674601497556e-02
6.137465674831911189e-01,7.831540020760227039e-01
3.490022574464620164e-01,4.985999024967614490e-01
4.112364968080599315e-02,-2.539490930254663659e-01
-2.420283283382279604e-01,-5.769139552145176042e-01
-7.195063352574034843e-01,-5.650554954539505764e-02
1.360707662556054631e-01,-2.620764354041545952e-01
-6.352968143350823382e-01,3.886421136735067616e-01
-7.066589059036549880e-01,-2.254196134969672916e-01
1.496094981273916324e-01,5.640804881382863734e-01
4.369380809850474945e-01,-7.567827243061565901e-02
-6.624813715416706383e-01,-1.648456174579457922e-01
3.650397350865321883e-02,2.085649100746275048e-02
4.142512849607730696e-01,-7.921124708329848607e-01
-2.707185932712954934e-01,-2.756916444906170049e-01
-9.241467265948921650e-01,-3.465489001650363110e-01
3.792244785873739952e-03,-2.191864159900610842e-01
-2.339449508782013576e-01,3.919467522500739709e-01
1.496321577660330304e-01,-1.615771108669891154e-01
-6.676875507824773202e-03,-1.344879211506133827e-02
3.699866713505942095e-01,8.466081030925041162e-01
-1.961558803020164166e-01,-2.085250784403028523e-01
5.955610973105365247e-01,8.503802925680865876e-02
1.121175319907247343e-02,1.888566808356694493e-01
3.897860883821741007e-01,-2.171318062572503288e-02
6.225796981815540088e-02,-5.782396399669046394e-01
-3.650429724122826181e-01,1.940471042879417241e-01
7.198342798425072520e-01,4.128633624324434814e-01
3.674789698452924358e-01,1.712096651867638930e-01
-1.804829816407250431e-01,1.172325987010657128e-01
-8.644632748854418069e-02,-5.315550676599446467e-01
1.392611549745567945e-01,-5.718766102332383250e-01
5.905863484132893582e-02,2.238473140209490549e-04
3.786705448882583536e-01,-7.350178365145630943e-01
-1.436266639565363101e-01,1.734871277025175351e-01
3.260420653588103068e-02,-5.315335021630136492e-01
-2.852033229535594905e-01,-1.626608611778574132e-01
7.166455812200951403e-01,1.009766997392511946e-02
2.232935023031132685e-02,2.522669427444835244e-01
2.701951821970983159e-01,4.460709146846493223e-01
-3.134302251212010004e-01,-1.497052894513484778e-01
1.995072383103396740e-01,8.034275165737858604e-01
7.913038918942168209e-02,3.636677390207367078e-02
-1.742568936308954153e-01,4.164648220915339594e-01
-2.741630804672587352e-01,5.117698856478245517e-01
8.495635137812543314e-02,4.983153965681706987e-01
-6.669515004889332577e-01,-2.014000575562215345e-01
8.353179877698270195e-01,4.791049231082642468e-01
2.223518422009444773e-02,-8.005245328713511688e-02
7.224093350296808547e-01,-1.726022437831749856e-01
5.172813957423998410e-01,-3.813260071926826700e-01
-5.920637882975138266e-01,5.436552451657765683e-01
7.297377266767141046e-01,-5.075493148993747150e-01
1.859105074559308513e-01,-8.620631860884720998e-01
-2.088200711727623560e-01,5.545810659146350741e-01
-1.933500586652424011e-02,1.942352227981110069e-01
3.078300411066883790e-01,1.474943290467829460e-01
-8.655446441024640392e-02,2.100964956490929403e-01
-9.976178459082299388e-02,1.804676863408257448e-01
-1.717956484075352785e-01,-1.941690467090321781e-01
-4.635203097301215380e-01,-8.849564523007300565e-01
5.879780636710947306e-01,2.078177581032216725e-01
-5.557702589313252145e-02,1.534060364075777727e-01
-8.162360631382622467e-01,-5.742461956692119784e-01
-5.010655607713181414e-01,-3.878464715331136348e-01
-3.305334381275104594e-01,-1.358378707763090443e-01
6.796607983746001391e-01,-2.427827068754432049e-01
-4.103451570969136042e-01,-5.027427212043116683e-02
-1.437445695127458345e-01,4.987761161209552235e-02
-1.110507875135420958e-01,2.287202404664027411e-01
8.041008992190653570e-01,-3.365290049892230573e-02
-4.598257608723259615e-01,1.493872432288325114e-01
-5.239490250321279241e-01,4.329455925833574637e-01
5.428785637966490607e-02,4.723661254030928069e-01
3.431724395809506722e-01,-2.269185451909745965e-01
2.248737724956525463e-01,-1.388070164318302713e-01
7.200286395877793233e-02,2.750387958960333334e-02
-9.944618270693809936e-02,-8.339313001244323953e-01
7.236149809801840638e-01,-1.761422553675375258e-01
7.179011402033363964e-02,-1.261479000544707962e-01
-5.109646246778432044e-01,-8.008246123451396858e-01
4.353922846520384415e-01,-7.282928454526994833e-02
-4.535674177285539121e-01,4.028004130507239489e-01
-1.951045564567806534e-01,-2.176441963004888958e-01
2.236994546494661951e-01,2.657230394579480071e-01
-7.560767510990061835e-01,1.824451096974370190e-01
6.497528669518572997e-01,-3.001169732126144907e-01
3.783888160446010063e-01,-2.879215720834314429e-01
2.281175780942314157e-01,2.659092675237842429e-01
-3.746606733954074842e-01,-8.159963326267856143e-01
4.177827151047625032e-01,-6.888394924294483079e-02
-2.021180651483128199e-01,-1.353350033221042137e-01
-8.665711635965578363e-02,5.436878266944583649e-01
1.942541656286304042e-01,1.964533022603844048e-01
-8.709098719503023389e-01,-2.143362745845670825e-01
1.149255569317877701e-01,-9.662910510830080568e-02
-1.144344529965246465e-01,2.135089222817991850e-01
-4.153859094737955560e-01,-4.951118599862596240e-03
3.863773374088252943e-01,2.644375464391484059e-03
-3.955141121345855937e-01,-2.278619839797226265e-01
-3.421888020736814640e-01,-2.459732468546734774e-01
-3.531745280172696871e-02,2.416773228377868121e-01
4.497077423384511219e-01,4.218755721401474812e-01
6.508450982981776045e-01,-7.052215880303654150e-02
5.205877188545411371e-01,7.328080631512443599e-01
-7.774189388596410011e-02,5.288509870890617526e-01
2.852200618495667056e-03,-2.392222367243517778e-01
4.410500284948953298e-01,-1.009360891598777565e-01
6.945097287124090135e-01,5.515907823654180725e-02
-9.346599431575733918e-01,2.739271666617553169e-01
1.664942870422424781e-01,2.366823118301528486e-02
3.711785034936401217e-01,-2.352308217030041892e-01
7.855274582424621732e-01,-3.689732353771146833e-01
-4.312523593521768173e-01,-1.613853717058650050e-01
1.089510367488846221e-01,-5.516778319774776757e-02
1.141028587248825721e-01,-8.476394400667318363e-02
-1.505099898498066524e-01,5.721252958900555630e-01
5.449092528879563302e-01,2.688138964780831253e-01
1.229011796477439203e-02,1.946824567162069863e-02
-4.714366820254491941e-01,-1.680720257570754717e-01
-1.134450323983342626e-02,-1.928598251124994667e-01
2.057459487347807758e-01,2.242090858938406150e-01
-7.385083373406775564e-02,-1.350263879066755483e-02
1.376828003417162050e-01,-1.882583001476717810e-01
1.476435356551158984e-01,2.487763639833145413e-01
4.170234176950143867e-02,6.000490562680999007e-02
2.701267563309331377e-02,9.105102981140229534e-01
-4.504244126924132618e-02,4.843218114878653077e-04
8.459330481029690707e-02,3.098704751525620943e-02
-1.578129124989897658e-01,-1.044450288750816032e-02
-2.210005078855033500e-01,5.681396409710646189e-01
1.800888614096704254e-01,-6.115807747754364865e-02
5.306693095406825877e-01,7.709514641583422589e-01
-4.224682111033492560e-01,5.007397732894963011e-02
2.423857089347212501e-01,1.149653507099776123e-01
3.852460280112360302e-02,-6.316767219652299863e-03
6.736525486492279668e-01,-5.335006971222815489e-03
6.268682974624108228e-02,9.167782397741998102e-01
1.632135629677402833e-01,3.118537544647214874e-02
1.923073938270512817e-01,-5.194407801712958711e-02
